20231108182323,7,44,566,1,0,0,360,2153,2037,2043,2237,388,96,96,95,106,96,95,2048,2048,2048,2048,2048,2048,500,2048,999,1209,0,2048,299,2042,1968,1901,405,2192,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108182538,7,44,703,1,0,0,358,2153,2050,2051,2240,388,96,96,95,106,96,95,2048,2048,2048,2048,2048,2048,500,2048,999,1213,0,2048,299,2048,1962,2017,404,2174,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183050,7,45,125,1,0,0,359,2151,2047,2048,2271,388,96,97,95,106,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1205,0,2048,304,2047,1962,1993,392,2174,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183055,7,45,130,1,0,0,359,2154,2047,2049,2237,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,501,2048,999,1204,0,2048,304,2047,1962,1993,391,2175,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183100,7,45,134,1,0,0,359,2154,2048,2048,2238,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1207,0,2048,304,2047,1962,1993,390,2170,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183105,7,45,139,1,0,0,359,2154,2048,2048,2230,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,501,2048,999,1203,0,2048,304,2047,1962,1993,391,2169,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183119,7,45,154,1,0,0,358,2152,2047,2048,2237,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1205,0,2048,304,2047,1962,1994,392,2174,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183124,7,45,159,1,0,0,353,2152,2047,2048,2329,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,498,2048,999,1205,0,2048,304,2047,1962,1994,390,2213,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183129,7,45,164,1,0,0,359,2152,2047,2048,2239,388,96,97,95,106,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1204,0,2048,304,2047,1962,1994,390,2176,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183134,7,45,169,1,0,0,358,2154,2047,2048,2238,388,96,97,95,106,96,96,2048,2048,2048,2048,2048,2048,501,2048,999,1207,0,2048,304,2047,1962,1994,392,2174,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183139,7,45,174,1,0,0,358,2153,2047,2048,2245,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1205,0,2048,304,2047,1962,1994,391,2175,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183144,7,45,179,1,0,0,357,2154,2048,2048,2265,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1204,0,2048,304,2047,1962,1994,399,2178,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183148,7,45,183,1,0,0,360,2152,2047,2048,2242,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1206,0,2048,304,2047,1962,1994,393,2174,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183153,7,45,188,1,0,0,359,2151,2047,2049,2246,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,501,2048,999,1203,0,2048,304,2047,1962,1994,391,2180,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183158,7,45,193,1,0,0,358,2153,2047,2048,2259,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,501,2048,999,1204,0,2048,315,2047,1962,1997,408,2170,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183203,7,45,198,1,0,0,360,2151,2047,2049,2237,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,500,2048,999,1200,0,2048,304,2048,1962,2000,399,2175,2230,2048,0,0,0,0,1,0,0,1,0,0,1,0
20231108183208,7,45,203,1,0,0,355,2154,2047,2048,2298,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,498,2048,999,1203,0,2048,304,2047,1962,2000,391,2251,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183409,7,46,76,1,0,0,355,2150,2043,2061,2289,388,96,97,95,107,96,96,2048,2048,2048,2048,2048,2048,498,2048,999,1210,0,2048,309,2045,1968,2049,386,2215,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183438,7,46,85,1,0,0,360,2152,2045,2061,2242,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,500,2048,999,1210,0,2048,304,2045,1968,2049,387,2175,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183443,7,46,90,1,0,0,360,2150,2044,2060,2241,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,500,2048,999,1212,0,2048,309,2045,1968,2049,386,2170,2230,2048,0,0,0,0,1,0,0,1,0,0,1,0
20231108183447,7,46,95,1,0,0,358,2148,2044,2062,2268,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,500,2048,999,1210,0,2048,309,2046,1968,2049,385,2175,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183452,7,46,99,1,0,0,358,2148,2044,2061,2240,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,500,2048,999,1212,0,2048,309,2046,1968,2049,386,2194,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183457,7,46,104,1,0,0,360,2150,2043,2061,2238,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,499,2048,999,1210,0,2048,309,2046,1968,2049,388,2192,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183502,7,46,109,1,0,0,354,2151,2044,2061,2328,388,96,97,96,107,96,96,2048,2048,2048,2048,2048,2048,499,2048,999,1209,0,2048,315,2046,1968,2049,391,2221,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183507,7,46,114,1,0,0,360,2151,2044,2061,2238,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,500,2048,999,1212,0,2048,304,2046,1968,2049,390,2174,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183512,7,46,119,1,0,0,360,2148,2044,2061,2254,388,96,97,96,107,97,97,2048,2048,2048,2048,2048,2048,500,2048,999,1210,0,2048,309,2045,1968,2049,392,2175,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183517,7,46,124,1,0,0,358,2138,2052,2072,2260,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,494,2048,999,1212,0,2048,309,2048,1970,2048,393,2194,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183521,7,46,129,1,0,0,359,2036,2048,2136,2239,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,497,2048,999,1211,0,2048,304,2048,2057,2052,393,2195,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
20231108183526,7,46,134,1,0,0,359,2035,2048,2139,2238,388,96,97,96,107,97,96,2048,2048,2048,2048,2048,2048,497,2048,999,1210,0,2048,309,2048,2057,2052,388,2174,2230,2048,0,1,0,0,1,0,0,1,0,0,1,0
